0.6214,1.6763,0.3994,0,0,0,0
0.499,1.7198,0.4636,0,0,0,0
0.2827,1.7551,0.5193,0,0,0,0
0.101,1.5078,0.553,0,0,0,0
0.0712,1.2603,0.6268,0,0,0,0
-0.0591,1.0783,0.7475,0,0,0,0
-0.4319,1.3505,0.8059,0,0,0,0
-0.5039,1.3089,0.75,0,0,0,0
-0.541,1.2278,0.6808,0,0,0,0
-0.5669,0.9576,0.7024,0,0,0,0
-0.5727,0.9011,0.8019,0,0,0,0
-0.6358,0.8599,0.8617,0,0,0,0
-0.6421,0.8378,0.8512,0,0,0,0
-0.6159,0.8916,0.8867,0,0,0,0
-0.605,0.9009,0.8975,0,0,0,0
-0.582,0.9094,0.927,0,0,0,0
-0.5272,0.9337,0.9799,0,0,0,0
-0.4531,0.8933,1.0054,0,0,0,0
-0.3265,0.6084,0.8789,0,0,0,0
-0.2091,0.4912,0.7066,0,0,0,0
-0.0956,0.4598,0.5213,0,0,0,0
0.0472,0.5661,0.3077,0,0,0,0
0.1647,0.7457,0.1984,0,0,0,0
0.2611,0.7472,0.1127,0,0,0,0
0.3763,0.6118,0.0737,0,0,0,0
0.4101,0.6257,0.0655,0,0,0,0
0.3888,0.6773,0.065,0,0,0,0
0.3698,0.7458,0.0537,0,0,0,0
0.3381,0.8843,0.0617,0,0,0,0
0.275,0.9871,0.0715,0,0,0,0
0.2315,1.025,0.0919,0,0,0,0
0.2027,1.0552,0.1057,0,0,0,0
0.1713,1.0494,0.1193,0,0,0,0
0.1368,1.0415,0.1334,0,0,0,0
0.121,1.0254,0.174,0,0,0,0
0.0903,1.048,0.2116,0,0,0,0
0.051,1.0936,0.1904,0,0,0,0
0.0405,1.1027,0.184,0,0,0,0
0.0224,1.0992,0.1799,0,0,0,0
-0.0207,1.0712,0.1693,0,0,0,0
-0.0418,1.057,0.1207,0,0,0,0
-0.0784,1.0588,0.148,0,0,0,0
-0.0925,1.0566,0.189,0,0,0,0
-0.0958,1.0291,0.2091,0,0,0,0
-0.0915,1.0018,0.206,0,0,0,0
-0.0629,0.9923,0.1914,0,0,0,0
-0.0474,0.989,0.1987,0,0,0,0
-0.0054,0.9905,0.1854,0,0,0,0
0.0207,0.9493,0.166,0,0,0,0
0.1102,0.8935,0.1492,0,0,0,0
0.1406,0.9391,0.1402,0,0,0,0
0.131,0.958,0.1118,0,0,0,0
0.1182,0.9662,0.1035,0,0,0,0
0.0751,0.9698,0.1361,0,0,0,0
0.0465,1.0195,0.1875,0,0,0,0
0.0316,1.0269,0.1992,0,0,0,0
-0.0005,1.0863,0.2226,0,0,0,0
-0.0363,1.0662,0.2108,0,0,0,0
-0.0472,1.0686,0.1939,0,0,0,0
-0.0612,1.0889,0.181,0,0,0,0
-0.0654,1.1032,0.1899,0,0,0,0
-0.0822,1.0985,0.1805,0,0,0,0
-0.0803,1.0804,0.1746,0,0,0,0
-0.0533,1.0687,0.163,0,0,0,0
-0.0519,1.0635,0.159,0,0,0,0
-0.0289,1.0352,0.1549,0,0,0,0
0.0132,0.9657,0.1423,0,0,0,0
0.0212,0.9545,0.1582,0,0,0,0
0.0247,0.954,0.1555,0,0,0,0
0.0242,0.9689,0.1704,0,0,0,0
0.0193,0.9586,0.1686,0,0,0,0
0.0164,0.9365,0.1541,0,0,0,0
0.0421,0.9352,0.153,0,0,0,0
0.0374,0.9709,0.1606,0,0,0,0
-0.0062,0.9331,0.1627,0,0,0,0
-0.0131,0.9443,0.1721,0,0,0,0
-0.0086,0.9979,0.1909,0,0,0,0
-0.0092,1.0013,0.1923,0,0,0,0
-0.0185,1.0043,0.1779,0,0,0,0
-0.0146,1.0211,0.1693,0,0,0,0
-0.0178,1.0366,0.184,0,0,0,0
-0.028,1.0239,0.1781,0,0,0,0
-0.0228,1.0092,0.1588,0,0,0,0
-0.0269,1.0072,0.1546,0,0,0,0
-0.0261,1.0173,0.1552,0,0,0,0
-0.0191,1.024,0.1568,0,0,0,0
-0.0058,0.9934,0.1512,0,0,0,0
0.0056,0.9808,0.1588,0,0,0,0
0.0086,0.9694,0.1716,0,0,0,0
0.0183,0.989,0.1829,0,0,0,0
0.0195,0.9775,0.173,0,0,0,0
0.0169,0.976,0.1539,0,0,0,0
0.0247,0.9386,0.135,0,0,0,0
0.0392,0.9685,0.1452,0,0,0,0
0.0224,0.9794,0.1486,0,0,0,0
0.0015,0.9961,0.1781,0,0,0,0
-0.009,0.9709,0.184,0,0,0,0
-0.0014,0.9713,0.1826,0,0,0,0
0.0049,1.0084,0.2052,0,0,0,0
-0.0005,1.0065,0.2036,0,0,0,0
-0.003,1.0125,0.19,0,0,0,0
-0.0218,1.0227,0.1623,0,0,0,0
-0.0433,0.9819,0.1412,0,0,0,0
-0.039,0.9873,0.153,0,0,0,0
-0.0306,0.9968,0.1801,0,0,0,0
-0.0294,0.9879,0.1884,0,0,0,0
-0.022,1.0005,0.1872,0,0,0,0
-0.014,1.0134,0.186,0,0,0,0
-0.0063,1.024,0.1748,0,0,0,0
-0.0081,0.9878,0.1601,0,0,0,0
0.0001,0.9802,0.1657,0,0,0,0
-0.001,1.009,0.1911,0,0,0,0
0.001,1.0145,0.1968,0,0,0,0
0.0023,1.0211,0.2058,0,0,0,0
-0.0004,1.0316,0.2117,0,0,0,0
-0.0005,1.0447,0.2237,0,0,0,0
-0.0015,1.0352,0.2169,0,0,0,0
0.001,1.038,0.2146,0,0,0,0
0.0172,1.0247,0.1933,0,0,0,0
0.0287,1.0165,0.1799,0,0,0,0
0.0425,0.9796,0.1634,0,0,0,0
0.0566,0.9854,0.1647,0,0,0,0
0.0533,0.9647,0.1594,0,0,0,0
0.0587,0.9683,0.1584,0,0,0,0
0.0356,0.9891,0.1496,0,0,0,0
0.0391,1.0044,0.1304,0,0,0,0
0.0257,1.0365,0.1254,0,0,0,0
0.0119,1.0486,0.1252,0,0,0,0
-0.0147,1.0685,0.1415,0,0,0,0
-0.0413,1.0791,0.1594,0,0,0,0
-0.0532,1.048,0.174,0,0,0,0
-0.0621,1.0111,0.1889,0,0,0,0
-0.0515,0.9951,0.1984,0,0,0,0
-0.059,0.9751,0.1949,0,0,0,0
-0.0582,0.9673,0.1954,0,0,0,0
-0.0696,0.9486,0.1978,0,0,0,0
-0.0726,0.9364,0.1879,0,0,0,0
-0.0706,0.9421,0.1964,0,0,0,0
-0.0595,0.9413,0.1763,0,0,0,0
-0.0548,0.9539,0.1772,0,0,0,0
-0.0569,0.9535,0.1801,0,0,0,0
-0.0495,0.9626,0.1743,0,0,0,0
-0.0593,0.9739,0.1702,0,0,0,0
-0.0651,0.9856,0.1732,0,0,0,0
-0.0605,0.977,0.1727,0,0,0,0
-0.053,0.9828,0.1739,0,0,0,0
-0.0441,0.9763,0.1821,0,0,0,0
-0.036,0.9874,0.184,0,0,0,0
-0.034,1.005,0.1843,0,0,0,0
-0.0351,1.0176,0.1577,0,0,0,0
-0.0316,1.0225,0.1517,0,0,0,0
-0.0186,1.0275,0.1401,0,0,0,0
0.0029,1.0396,0.1319,0,0,0,0
0.0341,1.0607,0.117,0,0,0,0
0.0623,1.0599,0.107,0,0,0,0
0.0729,1.0338,0.1225,0,0,0,0
0.0826,1.0187,0.1345,0,0,0,0
0.0856,1.0173,0.1391,0,0,0,0
0.0914,1.0071,0.1519,0,0,0,0
0.0954,0.9717,0.1885,0,0,0,0
