-0.0438,1.0522,-0.1199,0,0,0,0
-0.0851,1.0392,-0.1329,0,0,0,0
-0.1533,1.1425,-0.069,0,0,0,0
-0.2869,1.2113,0.0562,0,0,0,0
-0.3787,1.1687,0.1102,0,0,0,0
-0.5141,1.0487,0.2821,0,0,0,0
-0.6445,1.0687,0.4815,0,0,0,0
-0.6283,0.9747,0.7673,0,0,0,0
-0.4681,0.8424,0.9379,0,0,0,0
-0.3628,0.7884,1.0322,0,0,0,0
-0.2396,0.7593,1.1212,0,0,0,0
-0.0643,0.6623,1.1776,0,0,0,0
0.0391,0.6179,1.1819,0,0,0,0
0.1138,0.5318,1.1294,0,0,0,0
0.2028,0.4641,1.0421,0,0,0,0
0.2653,0.4447,0.9845,0,0,0,0
0.3986,0.5045,0.9423,0,0,0,0
0.6446,0.5428,0.9169,0,0,0,0
0.749,0.4642,0.8729,0,0,0,0
0.8409,0.3591,0.7976,0,0,0,0
0.8882,0.2813,0.7604,0,0,0,0
0.9441,0.2546,0.7169,0,0,0,0
1.0497,0.3394,0.6853,0,0,0,0
1.1104,0.4428,0.6848,0,0,0,0
1.1669,0.7031,0.6338,0,0,0,0
1.1361,0.5992,0.5207,0,0,0,0
1.2005,0.4929,0.1176,0,0,0,0
1.3164,0.8793,-0.2064,0,0,0,0
1.3725,1.4615,-0.5864,0,0,0,0
1.3156,1.6379,-0.562,0,0,0,0
1.2019,1.7635,-0.5793,0,0,0,0
1.1141,1.6448,-0.5531,0,0,0,0
1.0161,1.5304,-0.4809,0,0,0,0
0.9622,1.4693,-0.4411,0,0,0,0
0.849,1.4336,-0.33,0,0,0,0
0.6376,1.3979,-0.1979,0,0,0,0
0.4362,1.4196,-0.1411,0,0,0,0
0.3483,1.4391,-0.1195,0,0,0,0
0.1437,1.445,-0.1751,0,0,0,0
0.1269,1.4513,-0.1816,0,0,0,0
0.07,1.4766,-0.2005,0,0,0,0
-0.4192,1.4038,-0.1522,0,0,0,0
-0.5053,1.1078,-0.143,0,0,0,0
-0.7003,1.119,0.1312,0,0,0,0
