      19,  -0.025087,   1.007935,   0.092230
      33,  -0.026918,   1.007203,   0.094671
      51,  -0.029970,   1.003906,   0.096258
      67,  -0.031679,   1.002198,   0.099676
      83,  -0.032778,   1.001953,   0.099799
     101,  -0.034975,   1.004029,   0.103339
     120,  -0.033999,   1.004761,   0.108710
     136,  -0.038393,   1.009766,   0.117378
     151,  -0.038882,   1.005371,   0.115547
     169,  -0.037051,   1.004639,   0.114570
     184,  -0.038149,   1.005249,   0.115058
     200,  -0.034731,   1.007569,   0.112983
     217,  -0.030092,   1.006226,   0.117866
     235,  -0.028505,   1.006226,   0.119087
     250,  -0.017762,   1.009400,   0.101996
     268,  -0.012879,   1.005493,   0.094061
     283,  -0.009217,   1.026247,   0.085882
     299,  -0.020570,   1.032106,   0.080876
     317,  -0.021913,   1.028444,   0.079534
     333,  -0.025331,   0.981810,   0.083196
     351,  -0.019105,   0.968382,   0.073918
     368,  -0.024477,   0.976805,   0.060490
     384,  -0.024110,   0.968138,   0.062687
     401,  -0.033999,   0.971800,   0.079900
     418,  -0.049380,   0.947262,   0.073918
     433,  -0.039126,   0.964842,   0.072331
     451,  -0.042300,   0.975951,   0.081853
     466,  -0.047793,   0.986083,   0.091375
     486,  -0.048404,   0.990600,   0.093084
     500,  -0.062443,   1.005615,   0.093084
     516,  -0.065495,   1.028322,   0.097235
     535,  -0.070866,   1.038210,   0.097723
     551,  -0.068058,   1.050784,   0.112617
     567,  -0.075017,   1.061161,   0.114570
     584,  -0.072697,   1.067997,   0.125313
     617,  -0.069645,   1.057010,   0.134591
     634,  -0.065495,   1.111945,   0.135567
     653,  -0.069157,   1.421657,   0.141671
     667,  -0.036318,   1.465605,   0.138131
     686,   0.073918,   1.498077,   0.110419
     701,   0.079534,   1.543124,   0.084905
     719,   0.107489,   1.631508,   0.065006
     735,   0.248367,   1.410670,  -0.288409
     750,   0.318684,   1.520173,  -0.418055
     766,   0.341268,   1.516145,  -0.470915
     784,   0.360557,   1.466337,  -0.557834
     802,   0.270341,   1.328511,  -0.702252
     817,   0.258988,   1.166392,  -0.598242
     833,   0.265092,   0.854972,  -0.469450
     854,   0.111884,   0.364097,  -0.437710
     870,  -0.101019,  -0.000794,  -0.332723
     887,  -0.130074,  -0.108588,  -0.354819
     901,  -0.184765,  -0.301837,  -0.370201
     920,  -0.358970,  -0.914057,  -0.537325
