      34,   0.044864,  -0.221754,   0.952634
      50,   0.045108,  -0.219557,   0.953366
      65,   0.045596,  -0.221876,   0.957517
      85,   0.045474,  -0.224318,   0.960813
      99,   0.044253,  -0.225417,   0.961790
     117,   0.042910,  -0.225172,   0.958860
     134,   0.043277,  -0.226027,   0.954587
     149,   0.042910,  -0.227370,   0.956052
     167,   0.040347,  -0.236648,   0.960325
     185,   0.042788,  -0.234939,   0.957761
     200,   0.042056,  -0.239700,   0.953732
     216,   0.044619,  -0.234450,   0.958372
     234,   0.052677,  -0.231765,   0.955075
     249,   0.042544,  -0.227004,   0.957517
     267,   0.040835,  -0.234328,   0.959470
     285,   0.040591,  -0.235183,   0.960935
     300,   0.041934,  -0.236892,   0.956662
     316,   0.043399,  -0.239700,   0.956052
     335,   0.040591,  -0.238723,   0.956174
     351,   0.039980,  -0.238235,   0.960325
     368,   0.044497,  -0.232497,   0.954831
     384,   0.045352,  -0.226759,   0.959226
     400,   0.046573,  -0.226149,   0.959958
     416,   0.041079,  -0.236037,   0.954587
     434,   0.039370,  -0.236770,   0.956296
     451,   0.041079,  -0.225661,   0.958372
     467,   0.043521,  -0.234084,   0.956418
     483,   0.050235,  -0.232497,   0.960203
     500,   0.042300,  -0.230544,   0.951047
     517,   0.040347,  -0.230056,   0.957029
     534,   0.040469,  -0.241165,   0.958005
     549,   0.037661,  -0.233840,   0.957517
     566,   0.047793,  -0.227858,   0.962278
     582,   0.043521,  -0.224318,   0.949826
     600,   0.044375,  -0.236159,   0.959592
     617,   0.045962,  -0.237380,   0.954587
     632,   0.041812,  -0.226515,   0.959104
     651,   0.040957,  -0.231398,   0.961301
     666,   0.040713,  -0.232741,   0.956052
     681,   0.041323,  -0.232741,   0.954587
     700,   0.043399,  -0.229811,   0.954465
     716,   0.044253,  -0.234450,   0.955808
     734,   0.045718,  -0.225417,   0.955442
     750,   0.041812,  -0.240432,   0.961301
     767,   0.035097,  -0.242752,   0.955197
     785,   0.040469,  -0.237624,   0.958249
     800,   0.047305,  -0.230788,   0.953977
     819,   0.043643,  -0.225050,   0.953122
     834,   0.032290,  -0.226393,   0.967039
     849,   0.042422,  -0.237869,   0.959714
     867,   0.039858,  -0.247391,   0.946896
     883,   0.047916,  -0.235061,   0.963621
     901,   0.055118,  -0.233962,   0.959958
     916,   0.041934,  -0.230300,   0.961790
     933,   0.042544,  -0.231276,   0.957273
     951,   0.046695,  -0.223463,   0.955808
     967,   0.045474,  -0.223830,   0.958005
     983,   0.045718,  -0.227370,   0.955442
     998,   0.038393,  -0.232497,   0.959836
    1017,   0.046451,  -0.240188,   0.958494
    1033,   0.042178,  -0.229079,   0.961301
    1051,   0.040591,  -0.227858,   0.958982
    1066,   0.041079,  -0.232497,   0.960935
    1083,   0.043032,  -0.227492,   0.957029
    1100,   0.041934,  -0.232619,   0.957883
    1117,   0.037539,  -0.233596,   0.956662
    1136,   0.038271,  -0.240310,   0.958127
    1152,   0.040469,  -0.235915,   0.960203
    1167,   0.035708,  -0.231154,   0.957761
    1183,   0.040957,  -0.227126,   0.964475
    1200,   0.052310,  -0.230422,   0.953122
    1217,   0.047793,  -0.227614,   0.956174
    1234,   0.043154,  -0.224074,   0.959592
    1250,   0.041079,  -0.242385,   0.958005
    1267,   0.039736,  -0.238113,   0.962644
    1283,   0.039004,  -0.235061,   0.958372
    1300,   0.042788,  -0.233474,   0.972777
    1317,   0.044742,  -0.233718,   0.960447
    1334,   0.043521,  -0.231887,   0.956174
    1349,   0.045962,  -0.227248,   0.957883
    1368,   0.046206,  -0.224928,   0.957273
    1384,   0.043399,  -0.231154,   0.956907
    1401,   0.034365,  -0.239822,   0.956296
    1417,   0.043277,  -0.225050,   0.957761
    1434,   0.042300,  -0.235793,   0.953122
    1451,   0.039736,  -0.227004,   0.961912
    1467,   0.040835,  -0.231643,   0.957395
    1484,   0.041323,  -0.231032,   0.958249
    1501,   0.043277,  -0.239456,   0.955808
    1518,   0.043887,  -0.236526,   0.954831
    1534,   0.043032,  -0.232497,   0.958494
    1552,   0.043887,  -0.226759,   0.959958
    1567,   0.043277,  -0.238235,   0.960691
    1585,   0.039370,  -0.235305,   0.956784
    1602,   0.044986,  -0.233962,   0.955686
    1618,   0.042178,  -0.231520,   0.960935
    1634,   0.040835,  -0.239700,   0.959714
    1650,   0.044253,  -0.229445,   0.962156
    1668,   0.041812,  -0.232619,   0.955686
    1684,   0.039370,  -0.234939,   0.955564
    1699,   0.042544,  -0.234084,   0.956662
    1719,   0.047427,  -0.234206,   0.961668
    1736,   0.049136,  -0.230910,   0.958372
    1751,   0.043887,  -0.243606,   0.954587
    1768,   0.042666,  -0.231520,   0.960325
    1784,   0.044497,  -0.228591,   0.957029
    1801,   0.041567,  -0.228835,   0.958249
    1817,   0.040103,  -0.231276,   0.955686
    1834,   0.047183,  -0.237380,   0.955930
    1852,   0.043521,  -0.246170,   0.956296
    1869,   0.043521,  -0.235305,   0.957761
    1885,   0.047183,  -0.227370,   0.957029
    1902,   0.045108,  -0.230910,   0.952390
    1918,   0.039736,  -0.229445,   0.957395
    1935,   0.044619,  -0.237380,   0.958005
    1951,   0.041567,  -0.233230,   0.963499
    1969,   0.041690,  -0.236770,   0.958616
    1984,   0.042300,  -0.227736,   0.952145
    2003,   0.034731,  -0.240066,   0.954953
    2018,   0.043277,  -0.224074,   0.959592
    2035,   0.032412,  -0.262162,   0.957395
    2052,   0.035952,  -0.240798,   0.956784
    2067,   0.045718,  -0.237380,   0.954953
    2085,   0.035097,  -0.241287,   0.955075
    2100,   0.050479,  -0.223707,   0.957639
    2119,   0.054874,  -0.223830,   0.956418
    2134,   0.052554,  -0.223952,   0.956174
    2152,   0.041445,  -0.233840,   0.965208
    2167,   0.035952,  -0.185619,   0.936886
    2185,   0.034121,  -0.202710,   0.914546
    2202,   0.060490,  -0.253495,   0.969481
    2218,   0.049258,  -0.225661,   0.952878
    2235,   0.051334,  -0.224074,   0.952634
    2251,   0.049991,  -0.225295,   0.959714
    2268,   0.045962,  -0.229567,   0.953366
    2283,   0.040835,  -0.243728,   0.953610
    2301,   0.035097,  -0.242385,   0.955564
    2317,   0.045108,  -0.240188,   0.957029
    2334,   0.046084,  -0.232131,   0.957395
    2350,   0.045596,  -0.226882,   0.956540
    2368,   0.042788,  -0.237869,   0.957395
    2383,   0.040103,  -0.242752,   0.959470
    2402,   0.040103,  -0.243240,   0.956784
    2419,   0.043154,  -0.237258,   0.957639
