      26,   0.038638,  -0.999878,  -0.047916
      42,   0.038027,  -1.002564,  -0.051334
      57,   0.039248,  -0.998169,  -0.048526
      76,   0.037173,  -0.991699,  -0.046939
      92,   0.035219,  -0.994751,  -0.049503
     108,   0.036196,  -1.001221,  -0.051578
     125,   0.037661,  -1.005371,  -0.052066
     141,   0.038760,  -1.003540,  -0.053653
     158,   0.037905,  -0.999756,  -0.053775
     174,   0.035219,  -0.994140,  -0.049625
     191,   0.040835,  -1.003052,  -0.049625
     207,   0.037539,  -1.006348,  -0.040225
     225,   0.036684,  -1.004761,  -0.041568
     241,   0.039492,  -0.998169,  -0.054019
     258,   0.037905,  -0.999145,  -0.053165
     273,   0.035464,  -0.994751,  -0.054264
     291,   0.040103,  -0.997925,  -0.060734
     307,   0.042788,  -1.006958,  -0.045230
     324,   0.038027,  -1.014405,  -0.035464
     341,   0.041201,  -1.003174,  -0.046817
     358,   0.035586,  -0.998535,  -0.059757
     374,   0.038516,  -1.001709,  -0.045108
     389,   0.041934,  -1.002442,  -0.049014
     408,   0.045108,  -1.005860,  -0.051700
     425,   0.047305,  -1.002197,  -0.046084
     441,   0.034609,  -1.006104,  -0.044619
     458,   0.038760,  -0.997558,  -0.057682
     474,   0.035708,  -1.006104,  -0.044986
     492,   0.042910,  -1.001587,  -0.049869
     509,   0.034243,  -1.009766,  -0.039492
     524,   0.040469,  -0.993652,  -0.056339
     541,   0.044253,  -0.992797,  -0.062321
     559,   0.045962,  -0.998901,  -0.053897
     574,   0.038027,  -1.002686,  -0.053409
     591,   0.035830,  -1.002197,  -0.053287
     610,   0.037905,  -1.006104,  -0.046206
     625,   0.042422,  -0.997558,  -0.054508
     641,   0.032778,  -0.999878,  -0.049380
     658,   0.036318,  -0.998047,  -0.050845
     675,   0.038882,  -1.003540,  -0.038516
     691,   0.040347,  -1.007569,  -0.051456
     707,   0.037783,  -1.006958,  -0.051578
     725,   0.036440,  -0.995117,  -0.053897
     741,   0.043887,  -0.995117,  -0.053531
     758,   0.037539,  -1.011231,  -0.034975
     775,   0.034731,  -1.006348,  -0.041323
     792,   0.033388,  -0.999756,  -0.052677
     807,   0.041567,  -0.994140,  -0.056949
     824,   0.037295,  -0.999023,  -0.052921
     840,   0.038393,  -1.002442,  -0.047305
     859,   0.038271,  -0.998047,  -0.043887
     874,   0.036806,  -1.006836,  -0.043154
     892,   0.039614,  -1.000854,  -0.050845
     907,   0.046329,  -0.995117,  -0.058048
     923,   0.037417,  -0.997803,  -0.051090
     939,   0.036318,  -1.000000,  -0.048282
     961,   0.036929,  -1.000000,  -0.052921
     974,   0.035952,  -1.005249,  -0.040713
     991,   0.041323,  -1.005982,  -0.045840
    1008,   0.039126,  -0.999634,  -0.047305
    1026,   0.038516,  -1.001221,  -0.052310
    1042,   0.039004,  -1.002442,  -0.051944
    1057,   0.035830,  -0.995849,  -0.049625
    1076,   0.039858,  -0.995117,  -0.053653
    1092,   0.039370,  -1.009522,  -0.043399
    1109,   0.035830,  -1.005860,  -0.044742
    1125,   0.035708,  -1.000610,  -0.050967
    1141,   0.040591,  -0.991332,  -0.060001
    1158,   0.039980,  -1.004761,  -0.057560
    1174,   0.037783,  -1.000000,  -0.047183
    1192,   0.034121,  -0.998779,  -0.051456
    1207,   0.037661,  -0.989623,  -0.056949
    1226,   0.041690,  -0.996582,  -0.059269
    1241,   0.039126,  -0.998047,  -0.047916
    1258,   0.038882,  -1.009644,  -0.036318
    1276,   0.038027,  -1.007447,  -0.042544
    1292,   0.042056,  -0.996338,  -0.051822
    1309,   0.035586,  -0.994506,  -0.057193
    1325,   0.043032,  -0.999756,  -0.056949
    1342,   0.034609,  -1.006470,  -0.044986
    1357,   0.036318,  -1.003174,  -0.040835
    1375,   0.039980,  -0.997070,  -0.051212
    1391,   0.038882,  -1.003540,  -0.049014
    1410,   0.037783,  -1.003052,  -0.048160
    1425,   0.035708,  -1.003784,  -0.045718
    1441,   0.036562,  -1.002930,  -0.047427
    1459,   0.032900,  -1.006226,  -0.043643
    1474,   0.036806,  -1.004517,  -0.044375
    1493,   0.032900,  -1.000122,  -0.044497
    1508,   0.036684,  -1.002442,  -0.047549
    1526,   0.043399,  -0.995361,  -0.059879
    1544,   0.039248,  -0.997192,  -0.050357
    1559,   0.041079,  -1.005738,  -0.040225
    1575,   0.032900,  -1.010010,  -0.036684
    1592,   0.040225,  -0.999268,  -0.045230
    1609,   0.032778,  -1.002319,  -0.049136
    1627,   0.040103,  -1.000977,  -0.043643
    1642,   0.038393,  -0.997314,  -0.048038
    1659,   0.039370,  -1.004883,  -0.050235
    1676,   0.040957,  -1.002564,  -0.043887
    1692,   0.042300,  -1.002442,  -0.043032
    1710,   0.039248,  -1.006226,  -0.042178
    1726,   0.031801,  -1.003784,  -0.046451
    1741,   0.046206,  -0.992920,  -0.053165
    1760,   0.036074,  -1.013917,  -0.037173
    1776,   0.038638,  -1.001953,  -0.046817
    1793,   0.034243,  -1.000000,  -0.049380
    1809,   0.038516,  -0.995361,  -0.048892
    1826,   0.035586,  -1.002808,  -0.050845
    1841,   0.035342,  -1.005127,  -0.038027
    1860,   0.038760,  -0.997436,  -0.056217
    1876,   0.036684,  -1.005371,  -0.043765
    1893,   0.036684,  -1.004883,  -0.044253
    1908,   0.041812,  -1.000977,  -0.045108
    1926,   0.038393,  -1.002442,  -0.050235
    1943,   0.044742,  -0.995849,  -0.056461
