    1818,   0.038882,   0.380700,  -0.956540
    1835,   0.035830,   0.382897,  -0.951779
    1853,   0.033510,   0.355307,  -0.965086
    1869,   0.032290,   0.360435,  -0.961301
    1884,   0.033999,   0.358115,  -0.967161
    1901,   0.036806,   0.365074,  -0.959592
    1919,   0.036929,   0.362754,  -0.958494
    1935,   0.034609,   0.359458,  -0.962644
    1950,   0.034487,   0.358115,  -0.964109
    1968,   0.031679,   0.356772,  -0.971190
    1984,   0.034853,   0.370933,  -0.958371
    2002,   0.036684,   0.367271,  -0.960447
    2018,   0.032167,   0.358726,  -0.970823
    2035,   0.036440,   0.353720,  -0.970335
    2052,   0.032900,   0.356772,  -0.966917
    2069,   0.036684,   0.375206,  -0.962034
    2085,   0.036318,   0.366539,  -0.960691
    2101,   0.036318,   0.355429,  -0.968016
    2118,   0.034609,   0.356772,  -0.966184
    2135,   0.036806,   0.367759,  -0.965452
    2150,   0.037417,   0.361167,  -0.963255
    2169,   0.034853,   0.362144,  -0.962522
    2185,   0.033144,   0.352744,  -0.963499
    2202,   0.036074,   0.360435,  -0.967039
    2217,   0.034853,   0.354087,  -0.964353
    2235,   0.031679,   0.350424,  -0.965696
    2252,   0.039248,   0.357016,  -0.967283
    2269,   0.035708,   0.362266,  -0.965940
    2284,   0.035830,   0.362998,  -0.962888
    2299,   0.038271,   0.369102,  -0.959470
    2319,   0.037051,   0.367881,  -0.959104
    2335,   0.038027,   0.369102,  -0.959714
    2351,   0.035097,   0.364585,  -0.962156
    2368,   0.034487,   0.360801,  -0.966551
    2384,   0.036074,   0.353476,  -0.970335
    2402,   0.025941,   0.346274,  -0.960569
    2418,   0.033510,   0.349692,  -0.972166
    2436,   0.034487,   0.375572,  -0.963255
    2453,   0.036806,   0.364219,  -0.959104
    2469,   0.034975,   0.374107,  -0.955075
    2486,   0.034365,   0.363242,  -0.964231
    2502,   0.035342,   0.364219,  -0.964353
    2517,   0.032778,   0.352622,  -0.968016
    2535,   0.038638,   0.347494,  -0.968138
    2551,   0.037051,   0.355063,  -0.965818
    2569,   0.036806,   0.355796,  -0.963499
    2586,   0.034609,   0.371055,  -0.960081
    2603,   0.035952,   0.374474,  -0.959226
    2618,   0.034975,   0.364829,  -0.964597
    2636,   0.035464,   0.366294,  -0.969359
    2653,   0.035219,   0.355796,  -0.963010
    2668,   0.036562,   0.360923,  -0.964475
    2685,   0.036684,   0.363731,  -0.965818
    2702,   0.038027,   0.349814,  -0.964109
    2718,   0.034609,   0.356650,  -0.961057
    2736,   0.036074,   0.369712,  -0.961179
    2752,   0.036806,   0.369102,  -0.958982
    2769,   0.033266,   0.354209,  -0.966307
    2784,   0.034609,   0.354453,  -0.968016
    2802,   0.035952,   0.358237,  -0.966795
    2817,   0.034975,   0.362754,  -0.963255
    2835,   0.035219,   0.367637,  -0.960935
    2852,   0.036562,   0.364707,  -0.960935
    2869,   0.036318,   0.371055,  -0.963987
    2884,   0.033510,   0.371910,  -0.963499
    2902,   0.036562,   0.359946,  -0.964720
    2917,   0.031923,   0.356894,  -0.964231
    2936,   0.035586,   0.362998,  -0.963621
    2953,   0.036440,   0.348959,  -0.966551
    2969,   0.035708,   0.355796,  -0.963987
    2984,   0.037783,   0.364707,  -0.966062
    3003,   0.038271,   0.368980,  -0.961301
    3019,   0.034243,   0.375572,  -0.955808
    3036,   0.036318,   0.378258,  -0.955930
    3052,   0.032656,   0.365684,  -0.962644
    3068,   0.038638,   0.363120,  -0.965208
    3086,   0.035219,   0.351157,  -0.965940
    3103,   0.035342,   0.357749,  -0.966795
    3119,   0.035342,   0.360068,  -0.960325
    3135,   0.039126,   0.370201,  -0.960569
    3154,   0.034731,   0.370933,  -0.959714
    3171,   0.034609,   0.365074,  -0.960935
    3186,   0.034243,   0.373619,  -0.962034
    3203,   0.035586,   0.372764,  -0.959958
    3219,   0.036562,   0.364341,  -0.964597
    3237,   0.035097,   0.354331,  -0.964353
    3252,   0.031313,   0.345907,  -0.972044
    3269,   0.036318,   0.348837,  -0.968016
    3286,   0.034121,   0.361411,  -0.965330
    3302,   0.035342,   0.365806,  -0.961546
    3318,   0.035830,   0.366416,  -0.962644
    3337,   0.036074,   0.366172,  -0.958494
    3352,   0.037417,   0.371666,  -0.960691
    3370,   0.037051,   0.352377,  -0.968016
    3386,   0.034121,   0.350913,  -0.966551
    3403,   0.036440,   0.354331,  -0.965940
    3418,   0.035342,   0.364463,  -0.965208
    3437,   0.034365,   0.363609,  -0.966184
    3453,   0.036318,   0.364463,  -0.961790
    3469,   0.036318,   0.366539,  -0.963987
    3488,   0.035464,   0.366172,  -0.960203
    3503,   0.032900,   0.362632,  -0.959958
    3519,   0.035952,   0.358603,  -0.967649
    3537,   0.031069,   0.350180,  -0.964964
    3552,   0.031679,   0.354697,  -0.965330
    3570,   0.033999,   0.357261,  -0.966917
    3586,   0.034365,   0.363975,  -0.962766
    3604,   0.035219,   0.367393,  -0.964109
    3620,   0.036196,   0.364219,  -0.966551
    3635,   0.034975,   0.360312,  -0.965086
    3653,   0.033632,   0.363120,  -0.960203
    3670,   0.036318,   0.359580,  -0.966551
    3687,   0.033999,   0.366661,  -0.964353
    3704,   0.036929,   0.353598,  -0.965940
    3719,   0.035342,   0.358359,  -0.961546
    3736,   0.036074,   0.362632,  -0.965208
    3753,   0.034975,   0.359702,  -0.959470
    3770,   0.034853,   0.365318,  -0.964109
    3786,   0.028627,   0.385949,  -0.985473
    3803,   0.037295,   0.342001,  -0.955197
    3818,   0.036806,   0.361045,  -0.955808
    3837,   0.034853,   0.374474,  -0.959470
    3852,   0.034487,   0.363487,  -0.966673
    3870,   0.035830,   0.356162,  -0.957395
    3887,   0.034365,   0.349936,  -0.969481
    3903,   0.032656,   0.360557,  -0.966551
    3920,   0.034609,   0.367271,  -0.957639
    3936,   0.036806,   0.350180,  -0.965574
    3951,   0.037295,   0.351401,  -0.970457
    3972,   0.036806,   0.366416,  -0.963133
    3987,   0.036074,   0.372032,  -0.957761
    4002,   0.037173,   0.365318,  -0.962034
    4021,   0.035097,   0.346274,  -0.966795
    4036,   0.037173,   0.363975,  -0.966673
    4052,   0.036562,   0.352622,  -0.968992
    4071,   0.033877,   0.354697,  -0.970091
    4087,   0.033144,   0.358603,  -0.968260
    4104,   0.035830,   0.361899,  -0.963133
    4120,   0.035952,   0.376549,  -0.960203
    4136,   0.030581,   0.363364,  -0.964597
    4154,   0.037539,   0.355918,  -0.970335
    4169,   0.033999,   0.353110,  -0.945675
    4184,   0.054874,   0.352744,  -0.968992
    4204,   0.007142,   0.337240,  -0.975462
    4221,   0.037173,   0.367637,  -0.962156
    4236,   0.035586,   0.376183,  -0.961912
    4253,   0.039492,   0.374718,  -0.961668
    4271,   0.035219,   0.373741,  -0.961790
    4286,   0.033266,   0.369590,  -0.962522
    4303,   0.040591,   0.374596,  -0.966307
    4320,   0.034609,   0.383141,  -0.952390
    4337,   0.037539,   0.382409,  -0.958371
    4352,   0.032778,   0.369835,  -0.961179
    4370,   0.033266,   0.368614,  -0.962400
    4386,   0.036074,   0.354087,  -0.964353
    4404,   0.039248,   0.363242,  -0.962400
    4419,   0.037905,   0.361289,  -0.965818
    4437,   0.033877,   0.362510,  -0.966917
    4452,   0.037051,   0.362754,  -0.964964
    4470,   0.036806,   0.354087,  -0.966795
    4486,   0.036929,   0.373619,  -0.958127
    4504,   0.032778,   0.365806,  -0.963133
    4519,   0.031069,   0.352988,  -0.969114
    4537,   0.033144,   0.349081,  -0.965208
    4553,   0.034609,   0.351401,  -0.972288
    4571,   0.033144,   0.359214,  -0.967771
    4587,   0.033877,   0.355674,  -0.966673
    4604,   0.035952,   0.363242,  -0.964720
    4620,   0.036074,   0.360312,  -0.965574
    4638,   0.040591,   0.361777,  -0.962522
    4653,   0.033754,   0.360923,  -0.961423
    4670,   0.034243,   0.364463,  -0.961546
    4686,   0.034487,   0.348593,  -0.968504
    4704,   0.036684,   0.347250,  -0.970457
    4720,   0.033877,   0.349936,  -0.972166
    4737,   0.036440,   0.356040,  -0.966062
    4754,   0.037295,   0.357749,  -0.966307
    4771,   0.035830,   0.362632,  -0.962766
    4786,   0.036806,   0.361533,  -0.964231
    4802,   0.037417,   0.363731,  -0.962766
    4821,   0.036562,   0.359702,  -0.962034
    4838,   0.035219,   0.356406,  -0.966184
    4854,   0.038027,   0.356772,  -0.963133
    4871,   0.028749,   0.364097,  -0.972410
    4887,   0.034853,   0.356528,  -0.967649
    4904,   0.032900,   0.355918,  -0.962888
    4921,   0.036440,   0.365318,  -0.960569
    4938,   0.038393,   0.356528,  -0.966062
    4954,   0.038882,   0.354819,  -0.963987
    4971,   0.038149,   0.360679,  -0.964231
    4987,   0.035464,   0.361289,  -0.968992
    5004,   0.039980,   0.362998,  -0.966062
    5021,   0.036440,   0.368370,  -0.967527
    5038,   0.037661,   0.361899,  -0.966062
    5053,   0.031069,   0.363853,  -0.965574
    5071,   0.036806,   0.346518,  -0.970335
    5087,   0.031679,   0.356772,  -0.968504
    5105,   0.041934,   0.359458,  -0.967649
    5120,   0.036074,   0.363364,  -0.959958
    5138,   0.035708,   0.363487,  -0.962278
    5155,   0.030703,   0.359214,  -0.963133
    5171,   0.030581,   0.370323,  -0.958494
    5187,   0.034853,   0.356406,  -0.965696
    5204,   0.038271,   0.352011,  -0.968382
    5220,   0.033999,   0.350424,  -0.968626
    5237,   0.033022,   0.353964,  -0.964109
    5253,   0.037417,   0.370201,  -0.963621
    5272,   0.035342,   0.370567,  -0.960447
    5289,   0.031679,   0.365562,  -0.962766
    5305,   0.037661,   0.358848,  -0.963133
    5321,   0.039492,   0.365806,  -0.963743
    5338,   0.036440,   0.356894,  -0.963133
    5354,   0.036196,   0.352988,  -0.966307
    5372,   0.033999,   0.355918,  -0.966673
    5387,   0.036196,   0.351889,  -0.965696
    5404,   0.035586,   0.359458,  -0.967039
    5420,   0.036929,   0.361045,  -0.963743
    5438,   0.034487,   0.365318,  -0.960569
    5454,   0.035342,   0.359946,  -0.964842
    5471,   0.037173,   0.353110,  -0.970945
    5486,   0.036440,   0.355185,  -0.966062
    5504,   0.032900,   0.352377,  -0.968504
    5520,   0.036440,   0.361899,  -0.964597
    5538,   0.037173,   0.360435,  -0.962644
    5555,   0.034975,   0.361777,  -0.964597
    5570,   0.036196,   0.357993,  -0.965574
    5586,   0.031679,   0.357505,  -0.965818
    5605,   0.035464,   0.357749,  -0.970213
    5621,   0.037051,   0.371300,  -0.958738
    5639,   0.036318,   0.368125,  -0.962400
    5655,   0.032412,   0.353842,  -0.968748
    5671,   0.036562,   0.349081,  -0.969603
    5687,   0.037783,   0.352255,  -0.967894
    5706,   0.035952,   0.360801,  -0.966429
    5722,   0.036806,   0.365196,  -0.966184
    5738,   0.034853,   0.361289,  -0.964720
    5756,   0.034243,   0.355429,  -0.966429
    5771,   0.032900,   0.354941,  -0.970701
    5787,   0.037051,   0.355063,  -0.967405
    5806,   0.033022,   0.352744,  -0.963377
    5822,   0.038882,   0.364951,  -0.960691
    5838,   0.037173,   0.370811,  -0.964475
    5856,   0.031435,   0.365806,  -0.966795
    5871,   0.032045,   0.348349,  -0.969603
    5889,   0.037905,   0.345175,  -0.971434
    5904,   0.037051,   0.350668,  -0.969236
    5922,   0.035708,   0.360801,  -0.962644
    5938,   0.036806,   0.371422,  -0.953855
    5955,   0.038393,   0.406458,  -0.942623
    5972,   0.037905,   0.382409,  -0.957639
    5988,   0.035586,   0.322468,  -0.979735
    6005,   0.035342,   0.325520,  -0.974364
    6021,   0.036196,   0.328450,  -0.973509
    6039,   0.034365,   0.331502,  -0.977782
    6054,   0.035342,   0.347983,  -0.973631
    6071,   0.037051,   0.352011,  -0.969114
    6087,   0.037295,   0.355674,  -0.965940
    6105,   0.039370,   0.362632,  -0.965330
    6121,   0.036074,   0.381310,  -0.957761
    6138,   0.034731,   0.386315,  -0.949948
    6156,   0.038393,   0.356284,  -0.967161
    6172,   0.033388,   0.296832,  -0.996948
    6187,   0.032534,   0.283892,  -0.994140
    6206,   0.048160,   0.319172,  -0.978758
    6222,   0.037783,   0.350668,  -0.967039
    6239,   0.034487,   0.364585,  -0.960935
    6254,   0.017274,   0.391442,  -0.951535
    6271,   0.036440,   0.370689,  -0.962034
    6287,   0.038393,   0.376915,  -0.958860
    6306,   0.035219,   0.380333,  -0.953977
    6322,   0.037173,   0.417689,  -0.940548
    6339,   0.037783,   0.377892,  -0.960447
    6355,   0.037661,   0.374962,  -0.960203
    6372,   0.036318,   0.363731,  -0.964475
    6389,   0.035219,   0.369102,  -0.959348
    6405,   0.036196,   0.361289,  -0.960203
    6422,   0.035586,   0.359824,  -0.964842
    6438,   0.037539,   0.361411,  -0.963133
    6456,   0.035097,   0.370323,  -0.959714
    6473,   0.036440,   0.357016,  -0.964231
    6488,   0.037783,   0.351279,  -0.967161
    6505,   0.037417,   0.353110,  -0.969236
    6520,   0.036440,   0.354819,  -0.966429
    6539,   0.033388,   0.352133,  -0.966795
    6555,   0.033999,   0.363242,  -0.961668
    6573,   0.034853,   0.355674,  -0.966673
    6588,   0.036318,   0.355185,  -0.966917
    6606,   0.037539,   0.363975,  -0.964475
    6621,   0.034609,   0.377281,  -0.956662
    6639,   0.035708,   0.380089,  -0.956907
    6655,   0.034243,   0.371422,  -0.962888
    6672,   0.037905,   0.367759,  -0.962400
    6689,   0.031923,   0.364463,  -0.962888
    6706,   0.033632,   0.363242,  -0.963010
    6722,   0.035219,   0.375450,  -0.957273
    6740,   0.035830,   0.373131,  -0.958371
    6755,   0.035952,   0.369346,  -0.958860
    6772,   0.040103,   0.370201,  -0.960569
    6790,   0.036562,   0.354819,  -0.969114
    6806,   0.037295,   0.359702,  -0.966429
    6821,   0.038393,   0.359336,  -0.966062
    6840,   0.035952,   0.365074,  -0.963743
    6857,   0.036440,   0.363853,  -0.963133
    6872,   0.034609,   0.383996,  -0.955808
    6889,   0.034975,   0.356650,  -0.966062
    6906,   0.035586,   0.371910,  -0.955930
    6923,   0.034365,   0.376183,  -0.956662
    6941,   0.035097,   0.352133,  -0.969481
    6956,   0.037051,   0.358481,  -0.966062
    6973,   0.033510,   0.365806,  -0.964353
    6989,   0.036074,   0.365806,  -0.961790
    7006,   0.036074,   0.367881,  -0.963743
    7021,   0.034853,   0.368248,  -0.962522
    7039,   0.036684,   0.363853,  -0.961912
    7055,   0.039858,   0.358603,  -0.963865
