    1289,   0.068791,  -0.211256,  -0.999268
    1305,   0.075627,  -0.192211,  -0.994384
    1321,   0.074895,  -0.188915,  -0.991088
    1338,   0.074895,  -0.162791,  -0.995849
    1354,   0.077214,  -0.155588,  -0.997803
    1373,   0.083928,  -0.193188,  -0.995483
    1388,   0.103339,  -0.179149,  -1.000732
    1404,   0.116523,  -0.146432,  -1.009888
    1422,   0.125313,  -0.127144,  -1.016480
    1437,   0.099310,  -0.178295,  -1.062748
    1456,   0.086248,  -0.170604,  -1.064457
    1472,   0.061832,  -0.163035,  -1.043704
    1487,   0.068180,  -0.097723,  -1.034426
    1507,   0.087469,  -0.178295,  -1.033449
    1521,   0.113837,  -0.234450,  -1.029299
    1538,   0.113593,  -0.250565,  -1.034670
    1555,   0.117256,  -0.220656,  -1.016358
    1573,   0.101752,  -0.188671,  -0.996826
    1589,   0.102606,  -0.166209,  -0.982299
    1606,   0.096258,  -0.209302,  -0.987914
    1623,   0.096991,  -0.245559,  -0.980956
    1640,   0.106513,  -0.261552,  -0.967283
    1657,   0.114814,  -0.190869,  -0.968504
    1671,   0.113715,  -0.160960,  -0.983886
    1688,   0.091253,  -0.192944,  -1.001709
    1705,   0.077947,  -0.183544,  -1.001831
    1721,   0.075383,  -0.175243,  -0.997558
    1740,   0.086370,  -0.164988,  -0.994384
    1755,   0.105414,  -0.182567,  -0.995849
    1773,   0.109443,  -0.155222,  -0.992797
    1788,   0.158762,  -0.168284,  -0.997436
    1806,   0.147531,  -0.153269,  -0.974486
    1822,   0.152780,  -0.190502,  -0.985839
    1839,   0.157541,  -0.171580,  -0.978148
    1857,   0.150827,  -0.133248,  -0.969725
    1872,   0.139474,  -0.137399,  -0.979125
    1890,   0.119453,  -0.150583,  -0.987060
    1905,   0.100409,  -0.149484,  -0.999634
    1923,   0.106269,  -0.133980,  -0.998779
    1939,   0.114082,  -0.105170,  -1.002075
    1955,   0.115425,  -0.104560,  -1.002930
    1972,   0.124702,  -0.102118,  -0.998047
    1988,   0.138131,  -0.124458,  -0.990844
    2007,   0.165843,  -0.145822,  -0.987792
    2022,   0.173167,  -0.163645,  -0.987182
    2039,   0.171702,  -0.156687,  -0.994995
    2057,   0.148752,  -0.142770,  -1.032228
    2073,   0.146798,  -0.114814,  -1.027101
    2088,   0.151682,  -0.093084,  -1.017457
    2105,   0.157663,  -0.084417,  -1.014039
    2122,   0.162913,  -0.086980,  -1.011353
    2137,   0.166941,  -0.096747,  -1.020265
    2158,   0.159617,  -0.100165,  -1.019777
