0.0246,0.9939,0.1992,0,0,0,0
0.0262,0.9846,0.1981,0,0,0,0
0.0235,0.9908,0.2014,0,0,0,0
0.0259,0.9926,0.203,0,0,0,0
0.0259,0.9872,0.2003,0,0,0,0
0.027,0.9896,0.2019,0,0,0,0
0.0263,0.9912,0.1964,0,0,0,0
0.0242,0.9911,0.1981,0,0,0,0
0.0275,0.989,0.1987,0,0,0,0
0.0262,0.9889,0.1953,0,0,0,0
0.0283,0.9875,0.1993,0,0,0,0
0.0242,0.989,0.1987,0,0,0,0
0.0256,0.9852,0.2026,0,0,0,0
0.0248,0.9972,0.2012,0,0,0,0
0.0258,0.985,0.1956,0,0,0,0
0.0262,0.9921,0.2033,0,0,0,0
0.0263,0.9864,0.2009,0,0,0,0
0.027,0.9907,0.1959,0,0,0,0
0.0247,0.9932,0.2,0,0,0,0
0.0263,0.9856,0.1977,0,0,0,0
0.0261,0.9916,0.1989,0,0,0,0
0.0242,0.9884,0.2052,0,0,0,0
0.03,0.9924,0.1987,0,0,0,0
0.0215,0.9955,0.2014,0,0,0,0
0.0294,0.9961,0.2004,0,0,0,0
0.0266,0.9864,0.2004,0,0,0,0
0.0235,0.9895,0.1988,0,0,0,0
0.0274,0.9896,0.199,0,0,0,0
0.0267,0.9857,0.1958,0,0,0,0
0.0245,0.9937,0.1948,0,0,0,0
0.0203,0.9928,0.2003,0,0,0,0
0.0255,0.9869,0.2003,0,0,0,0
0.0264,0.9888,0.1992,0,0,0,0
0.0268,0.9904,0.1975,0,0,0,0
0.0233,0.9901,0.2014,0,0,0,0
0.0255,0.9941,0.1975,0,0,0,0
0.0235,0.9906,0.199,0,0,0,0
0.0246,0.9902,0.1978,0,0,0,0
0.0253,0.9882,0.1973,0,0,0,0
0.0277,0.9929,0.2014,0,0,0,0
0.0267,0.9943,0.203,0,0,0,0
0.0284,0.9901,0.2006,0,0,0,0
0.0244,0.9889,0.202,0,0,0,0
0.0234,0.9901,0.2011,0,0,0,0
0.0267,0.9847,0.1992,0,0,0,0
0.0228,0.996,0.201,0,0,0,0
0.0297,0.9856,0.2042,0,0,0,0
0.0273,0.9874,0.2008,0,0,0,0
0.0222,0.9935,0.1982,0,0,0,0
0.0244,0.9885,0.2032,0,0,0,0
0.0246,0.9911,0.1993,0,0,0,0
0.0207,0.9868,0.1992,0,0,0,0
0.0244,0.9907,0.1927,0,0,0,0
0.0263,0.991,0.2017,0,0,0,0
0.0279,0.9886,0.1992,0,0,0,0
0.0278,0.9864,0.1997,0,0,0,0
0.0224,0.9907,0.1998,0,0,0,0
0.0233,0.991,0.2025,0,0,0,0
0.0251,0.9838,0.1993,0,0,0,0
0.0272,0.9904,0.203,0,0,0,0
0.0262,0.9907,0.203,0,0,0,0
0.0261,0.9883,0.1994,0,0,0,0
0.0248,0.9935,0.2009,0,0,0,0
0.0269,0.9867,0.2005,0,0,0,0
0.0246,0.9961,0.2008,0,0,0,0
0.0269,0.9888,0.1973,0,0,0,0
0.0252,0.9922,0.1995,0,0,0,0
0.0258,0.9902,0.197,0,0,0,0
0.0263,0.9897,0.1993,0,0,0,0
0.0281,0.9845,0.2025,0,0,0,0
0.022,0.9948,0.2,0,0,0,0
0.0258,0.9862,0.1994,0,0,0,0
0.0264,0.9922,0.199,0,0,0,0
0.0286,0.9878,0.1984,0,0,0,0
0.0239,0.9911,0.1998,0,0,0,0
0.0246,0.9927,0.2028,0,0,0,0
0.0218,0.9874,0.1993,0,0,0,0
0.0225,0.9857,0.2001,0,0,0,0
0.0261,0.9906,0.2033,0,0,0,0
0.0266,0.9912,0.1967,0,0,0,0
0.0261,0.9932,0.1972,0,0,0,0
0.0289,0.9893,0.2008,0,0,0,0
0.0236,0.9941,0.2001,0,0,0,0
0.0255,0.9884,0.1979,0,0,0,0
0.0284,0.9918,0.1979,0,0,0,0
0.0269,0.9893,0.1997,0,0,0,0
0.0267,0.9952,0.2,0,0,0,0
0.0255,0.9884,0.2011,0,0,0,0
0.0241,0.9904,0.2027,0,0,0,0
0.0262,0.9872,0.2012,0,0,0,0
0.0273,0.9905,0.1989,0,0,0,0
0.0294,0.9899,0.2011,0,0,0,0
0.0308,0.9871,0.1992,0,0,0,0
0.0235,0.9935,0.197,0,0,0,0
0.0215,0.9828,0.1977,0,0,0,0
0.022,0.9896,0.203,0,0,0,0
0.0234,0.9849,0.1983,0,0,0,0
0.0267,0.9899,0.1989,0,0,0,0
0.0236,0.9874,0.2021,0,0,0,0
0.0252,0.9921,0.1989,0,0,0,0
0.0258,0.9923,0.1992,0,0,0,0
0.0252,0.9888,0.1958,0,0,0,0
0.0241,0.9851,0.2015,0,0,0,0
0.0235,0.9896,0.1972,0,0,0,0
0.0268,0.9888,0.1955,0,0,0,0
0.0222,0.9954,0.1993,0,0,0,0
0.0242,0.985,0.1997,0,0,0,0
0.0264,0.9883,0.1976,0,0,0,0
0.027,0.9902,0.2011,0,0,0,0
0.0269,0.9856,0.2005,0,0,0,0
0.022,0.9855,0.2011,0,0,0,0
0.0251,0.9911,0.1976,0,0,0,0
0.0255,0.9867,0.2011,0,0,0,0
0.0286,0.9857,0.199,0,0,0,0
0.0259,0.9888,0.1979,0,0,0,0
0.0251,0.9883,0.2034,0,0,0,0
0.0247,0.9873,0.2065,0,0,0,0
0.0266,0.9901,0.1965,0,0,0,0
0.0247,0.99,0.1987,0,0,0,0
0.0262,0.9901,0.1989,0,0,0,0
0.0268,0.9882,0.1999,0,0,0,0
0.0285,0.9889,0.202,0,0,0,0
0.0237,0.9844,0.1994,0,0,0,0
0.0247,0.9913,0.1998,0,0,0,0
0.0258,0.9846,0.1967,0,0,0,0
0.028,0.99,0.1992,0,0,0,0
0.0266,0.9875,0.1984,0,0,0,0
0.0268,0.99,0.2025,0,0,0,0
0.0279,0.9912,0.2005,0,0,0,0
0.025,0.9863,0.1988,0,0,0,0
0.0296,0.9928,0.1972,0,0,0,0
0.0256,0.9894,0.1995,0,0,0,0
0.0245,0.9944,0.2006,0,0,0,0
0.0245,0.9908,0.2015,0,0,0,0
0.0228,0.9895,0.1984,0,0,0,0
0.0245,0.9885,0.1988,0,0,0,0
0.0278,0.9941,0.1987,0,0,0,0
0.0244,0.9852,0.1978,0,0,0,0
0.0246,0.993,0.2017,0,0,0,0
0.0256,0.9868,0.2001,0,0,0,0
0.0259,0.9913,0.2033,0,0,0,0
0.0264,0.9915,0.1973,0,0,0,0
0.0251,0.9896,0.1993,0,0,0,0
0.0284,0.9873,0.2028,0,0,0,0
